id,code,name,note,parent_code,kind,qualifier_kind,version
thema_CFDM,CFDM,Bilinguismo e/ou multilinguismo,"Classifique aqui: plurilinguismo, mudança de código, alternância de língua",CFD,category,,1.6
thema_CFF,CFF,Linguística histórica e/ou comparativa,"Also class here: etymology, language family studies Ver também: CBX",CF,category,,1.6
thema_CFFD,CFFD,"Dialeto, gíria e jargão","Use com: códigos CB* para dicionários etc., bem como classificadores LUGAR 1* e LÍNGUA 2*, como apropriado Ver também: WHL",CFF,category,,1.6
thema_CFG,CFG,"Semântica, análise de discurso, estilística","Also class here: pragmatics, lexicology, rhetoric",CF,category,,1.6
thema_CFH,CFH,"Fonética, fonologia",,CF,category,,1.6
thema_CFK,CFK,"Gramática, sintaxe e morfologia","Also class here: Grammatical gender, order of words, sentence construction",CF,category,,1.6
thema_CFL,CFL,Paleografia,"Use for: works on the study or analysis of historic writings and writing systems, the historicity of manuscripts and texts, deciphering and dating of historical manuscripts, including the analysis of historic handwriting",CF,category,,1.6
thema_CFLA,CFLA,"Sistemas de escrita, alfabetos","Also class here: Grammatology, Hieroglyphs, Cuneiform, Runes, different writing systems, such as abjad, abugida, alphabetical, ideographic, logographic, pictographic and syllabic systems. Use for: works about different scripts, ways of writing, character sets. Use with: LANGUAGE 2* Qualifiers plus PLACE 1*, and EDUCATIONAL PURPOSE 4* Qualifiers for works about learning particular alphabets, scripts, character sets, etc",CFL,category,,1.6
thema_CFM,CFM,Lexicografia,,CF,category,,1.6
thema_CFN,CFN,Philology,"Also class here: Cognitive philology, Classical Philology. Use for: the study of language in oral and written historical sources, or the study of literary texts as well as oral and written records, the establishment of their authenticity and their original form, and the determination of their meaning, the study of language preserved in written sources, the study of the structure, historical development, and relationships of a language or languages",CF,category,,1.6
thema_CFP,CFP,Tradução e/ou interpretação,"Also class here: translation studies, interpreting studies, translation theory, translation criticism, language localisation, internationalisation and localisation of language, simultaneous interpreting, consecutive interpreting",CF,category,,1.6
thema_CFX,CFX,Linguística computacional e/ou de corpus,,CF,category,,1.6
thema_CFZ,CFZ,"Linguagens de sinais, Braille e/ou outras comunicações linguísticas",,CF,category,,1.6
thema_CJ,CJ,Ensino e/ou aprendizagem de línguas,"Use todos os códigos CJ* para: todo material para ou sobre T200 ensino ou aprendizagem de uma língua ou línguas. Use com: Classificadores LÍNGUA 2* e SEGMENTAÇÃO EDUCACIONAL 4*, como apropriado. Use com: códigos JN* para diferentes aspectos do ensino de línguas. Prefira: códigos YPC * ou YRD * para materiais linguísticos destinados a crianças ou adolescentes Ver também: YPC* 4LE* 4LZ* YRD*",C,category,,1.6
thema_CJA,CJA,Teoria e/ou métodos de ensino de línguas,,CJ,category,,1.6
thema_CJAB,CJAB,Ensino e/ou aprendizagem de línguas: primeira língua ou língua nativa,Use for: all material for or about the teaching or learning of a first language or languages Ver também: YPCA,CJA,category,,1.6
thema_CJAD,CJAD,Ensino e/ou aprendizagem de línguas: segunda língua ou línguas adicionais,"Use for: all material for or about the teaching or learning of, or in, an additional language or languages Ver também: YPCK 4L* 4TP 4TQ",CJA,category,,1.6
thema_CJB,CJB,Material de ensino e aprendizagem e cursos de línguas,,CJ,category,,1.6
thema_CJBC,CJBC,Material e trabalhos de cuso de ensino e apendizagem de línguas: cultura / civilização,"Use para: material de aprendizagem de línguas que apresenta diferentes aspectos dos lugares em que uma língua é falada, para ensinar habilidades linguísticas em diferentes níveis. Use com: Classificadores LUGAR 1*, LÍNGUA 2* e SEGMENTAÇÃO EDUCACIONAL 4*, como apropriado",CJB,category,,1.6
thema_CJBG,CJBG,"Aprendizado de línguas: gramática, vocabulário e pronúncia","Also class here: verbs, nouns, adjectives, conjunctions, phrasal verbs, tenses, idioms etc",CJB,category,,1.6
thema_CJBR,CJBR,Leituras de línguas,"Use para: versões escritas de propósito ou simplificadas de textos escritos para alunos de línguas. Geralmente, eles são classificados por nível e amplitude de vocabulário. Use com: Classificadores LÍNGUA 2* e SEGMENTAÇÃO EDUCACIONAL 4*, como apropriado, e outros códigos de assunto secundários para indicar de qual assunto ou gênero eles são, por exemplo, com códigos F* para ficção",CJB,category,,1.6
thema_CJBT,CJBT,Auto-estudo de línguas,"Use para: material de aprendizagem de línguas desenvolvido para autoaprendizagem. Use com: Classificadores LÍNGUA 2* e SEGMENTAÇÃO EDUCACIONAL 4*, como apropriado, por exemplo, 4L Ver também: WTK",CJB,category,,1.6
thema_CJC,CJC,Aprendizado de línguas: habilidades específicas,"Use com: Classificadores LÍNGUA 2* e SEGMENTAÇÃO EDUCACIONAL 4*, como apropriado",CJ,category,,1.6
thema_CJCK,CJCK,Aprendizagem de línguas: habilidades de fala,"Use com: Classificadores LÍNGUA 2* e SEGMENTAÇÃO EDUCACIONAL 4*, como apropriado",CJC,category,,1.6
thema_CJCL,CJCL,Aprendizagem de línguas: habilidades de escuta,"Use com: Classificadores LÍNGUA 2* e SEGMENTAÇÃO EDUCACIONAL 4*, como apropriado",CJC,category,,1.6
thema_CJCR,CJCR,Aprendizagem de línguas: habilidades de leitura,"Use com: Classificadores LÍNGUA 2* e SEGMENTAÇÃO EDUCACIONAL 4*, como apropriado",CJC,category,,1.6
thema_CJCW,CJCW,Aprendizagem de línguas: habilidades de escrita,"Classifique aqui: scripts de aprendizagem, sistemas de escrita, alfabetos, composição etc. Use com: Classificadores LÍNGUA 2* e SEGMENTAÇÃO EDUCACIONAL 4*, como apropriado",CJC,category,,1.6
thema_CJP,CJP,Aprendizado de línguas para fins específicos,"Use com: outros códigos de assunto secundários para indicar propósito específico ou tipo de língua e Classificadores LÍNGUA 2* & SEGMENTAÇÃO EDUCACIONAL 4*, como apropriado",CJ,category,,1.6
thema_CJPD,CJPD,"Aprendizado de línguas para empresas, profissional e/ou vocacional","Use com: outros códigos de assunto secundário, como apropriado, para dar um propósito específico e indicar o tipo de língua, por exemplo, com Classificadores KJ* para negócios e LÍNGUA 2* e SEGMENTAÇÃO EDUCACIONAL 4 *, como apropriado",CJP,category,,1.6
thema_CJPG,CJPG,"Aprendizado de línguas para fins acadêmicos, técnicos e/ou científicos","Use com: outros códigos de assunto secundário, como apropriado, para dar um propósito específico e indicar o tipo de língua, por exemplo, com Classificadores P* para ciências e LÍNGUA 2* e SEGMENTAÇÃO EDUCACIONAL 4*, como apropriado",CJP,category,,1.6
thema_D,D,"Biografia, Literatura e/ou Estudos Literários","Use todos os códigos D* para: títulos especializados e gerais para adultos. NÃO USE: o próprio código ‘D’, mas selecione categorias específicas da seção D*. Use todos os códigos D* com: outras categorias de assuntos e classificadores quando apropriado, em particular classificadores ESTILO 6*, LUGAR 1*, LÍNGUA 2 * ou TEMPO 3*",,category,,1.6
thema_DB,DB,"Textos antigos, clássicos e/ou medievais","Classifique aqui: textos do Renascimento europeu. Use todos os códigos DB* para: textos, incluindo versões anotadas, escritos em linguagem primitiva, antiga ou clássica, ou uma forma velha ou arcaica de uma linguagem moderna, e normalmente não legíveis por um leitor não acadêmico moderno. Para obras que podem ser lidas por um leitor moderno (por exemplo, traduções modernas desses textos ou textos originalmente escritos em uma forma compreensível de uma linguagem contemporânea), prefira o código do assunto relevante, por exemplo, F* para ficção ou DC* para poesia, DD* para peças, N* para História, QD* para Filosofia etc. como assunto principal, se usado com códigos DB*",D,category,,1.6
thema_DBS,DBS,Sagas e épicos antigos,"Use para: sagas e epopeias clássicas ou medievais, no idioma original, uma versão anotada ou uma tradução moderna. Prefira: DC* mais 6EH para poesia épica mais recente Ver também: FT FN DC*",DB,category,,1.6
thema_DBSG,DBSG,Literatura grega e romana antiga,"Use for: the texts of classical epics, prose, verse or plays, including versions of traditional myths and legends, written by Classical Greek, Hellenic or Latin authors, in the original language, an annotated version or a modern translation Ver também: QRSG QRSL",DBS,category,,1.6
thema_DBSN,DBSN,Sagas nórdicas e islandesas antigas,"Use for: the texts of Icelandic and Old Norse sagas in the original language, an annotated version or a modern translation Ver também: QRSW",DBS,category,,1.6
thema_DC,DC,Poesia,"Use todos os códigos DC* com: Classificadores ESTILO 6*, como apropriado ou com códigos FX* ou outros códigos de tópicos para indicar o tema principal da poesia ou poemas. Prefira: YDP para poesia e versos para crianças ou adolescentes. Usec om: DNBL para biografias de poetas Ver também: YDP",D,category,,1.6
thema_DCA,DCA,Poesia clássica e anteriores ao século XX,"Use com: DCF ou DCQ e DB*, como apropriado",DC,category,,1.6
thema_DCC,DCC,Poesia moderna e contemporânea (aprox. 1900 em diante),"Use com: DCF ou DCQ e DCR*, como apropriado",DC,category,,1.6
thema_DCF,DCF,Poesia de poetas individuais,"Use com: DCA ou DCC e DCR*, como apropriado",DC,category,,1.6
thema_DCQ,DCQ,Antologias poéticas (vários poetas),"Classifique aqui: antologias de poemas por gênero ou por tradição. Use com: DCA ou DCC ou DCR* ou FX*, como apropriado; para antologias por tema use com outros códigos de tópcios; para antologias por localidade use com Classificadores LUGAR 1* apenas para indicar o contexto nacional onde for significativo, por ex. uma antologia da poesia da Austrália ou da poesia do México; e use com Classificadores TEMPO 3* para uma antologia de um período específico, por exemplo, Poesia do século XVII; e use com Classificadores LÍNGUA 2* apenas com antologias de poesia em que a linguagem dos poemas é uma parte fundamental do conteúdo, por ex. uma antologia de poesia anglo-saxônica em anglo-saxão e uma tradução moderna, destinada a ser usada para melhorar a compreensão do anglo-saxão Ver também: DNT",DC,category,,1.6
thema_DCR,DCR,Poesia por forma,"Use para: coleções de poesia de um ou vários poetas, em que a forma é um dos principais aspectos para classificação ou pesquisa. Use todos os códigos DCR* com: outros códigos DC* ou DB* conforme apropriado",DC,category,,1.6
thema_DCRB,DCRB,Poesia por forma: Haiku,"Also class here: Senryu, Haikai",DCR,category,,1.6
thema_DCRC,DCRC,Poesia por forma: Tanka,"Also class here: Kyoka, Waka",DCR,category,,1.6
thema_DCRG,DCRG,Poesia por forma: Gazal,,DCR,category,,1.6
thema_DCRH,DCRH,Poesia por forma: Caligrama,,DCR,category,,1.6
thema_DCRL,DCRL,Poesia por forma: Limerick,,DCR,category,,1.6
thema_DCRS,DCRS,Poesia por forma: Soneto,,DCR,category,,1.6
thema_DD,DD,"Peças, textos dramatúrgicos","Use todos os códigos DD* com: Classificadores LUGAR 1* e/ou TEMPO 3*, ESTILO 6* onde esses aspectos são particularmente pertinentes e significativos; códigos apropriados, incluindo códigos FX*, podem ser adicionados após códigos DD* para indicar temas centrais específicos ou tópicos em drama e teatro. NÃO USE: cLASSIficadores para indicar quando ou onde a obra foi publicado Ver também: ATFD ATJD ATLD",D,category,,1.6
thema_DDA,DDA,Peças clássicas e/ou anteriores ao século XX,"Use for: plays, drama or dramatic works widely regarded or presented as ‘classic’ and typically, but not necessarily, published and in print for several decades",DD,category,,1.6
